scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,590,1480,,"{""TN"":0.3338897631618143,""TP"":0.4177218013263978}",,,,,,1951.1232842986053,257.09316994808495,85.84077762448615,30.562957696810404,12.766813742974136
2,656,741,,"{""TN"":0.4621990593242436,""TP"":0.17905238637148696}",,,,1.4384466929674864,13.630253542351115,36082.825273584756,265.80627495839036,122.85541024824927,265.96087905095675,47.62093007553222
2,590,2550,,"{""TN"":0.16902297098137886,""TP"":0.06696094990589938}",,,,,,1787.5138623343414,1364.0497297575537,230.55573788996867,79.62186856134454,5.331555952150296
2,340,1010,,"{""TN"":0.08175600391673166,""TP"":0.09591106509682876}",,,,,,429.0255087127647,117.87244992077662,9.63678047739777,31.197187536497278,2.992155484650965
2,329,2021,,"{""TN"":0.18108143905855362,""TP"":0.2590288009898708}",,,,,,334.3778406222752,344.56229245863494,62.393835763723835,9.213439407601898,2.386546162743945
2,329,2029,,"{""TN"":0.3462992801646908,""TP"":0.33157551267115254}",,,,,,775.7842523988842,819.6213017703224,283.83426681070944,36.578150528829646,12.12841901415928
2,329,1331,,"{""TN"":0.18844743993468405,""TP"":0.1684875491140994}",,,,,,113.44425952556037,115.30844886652159,21.729581991735415,3.45138192197207,0.5815148810897839
2,329,953,,"{""TN"":0.24762764299069157,""TP"":0.19996252916090418}",,,,,,242.66436454630602,67.60364811259574,16.740532039694198,16.8862557760582,3.3766184130385244
2,329,912,,"{""TN"":0.3241555790678554,""TP"":0.14986762530663636}",,,,,,69.19775373170444,757.19813347662,245.44999942621303,36.019146393014736,5.398103935493215
2,329,227,,"{""TN"":0.10654865128171119,""TP"":0.19838672338376984}",,,,,,672.8133717387411,647.5249814300063,68.99291344258225,23.384753536379197,4.639224631219293
2,329,2503,,"{""TN"":0.05931221679002982,""TP"":0.16421915548545335}",,,,,,563.3341813035471,220.23290865739452,13.06250202258622,1.5108444815565654,0.24810960483107677
2,590,699,,"{""TN"":0.21740642513818265,""TP"":0.07773430754666175}",,,,,,5217.234017657482,7759.732986210568,1687.0158085588744,118.65497414467917,9.223562252103688
2,656,2430,,"{""TN"":0.4178095355404121,""TP"":0.1462030053955764}",,,,0.12088916747293776,29.262604330170756,1534.1374214525651,119.81449688704929,50.05963929538622,1.1201250865723424,0.16376565407585666
2,590,1870,,"{""TN"":0.18175948303442213,""TP"":0.19875092631000102}",,,,,,490.42816916148496,445.46061308921884,80.96669074729316,40.11628469105333,7.973148742462563
2,340,1082,,"{""TN"":0.4151515373761032,""TP"":0.05700037676426012}",,,,,,1281.7347207720172,750.4524824186885,311.5515018038316,41.73197024091621,2.378738026847115
